GeneId,GeneSymbol,GeneName,Svalue,Pvalue,Meta-Qvalue,sigCore
2021,ENDOG,endonuclease G,9.25,1.60E-01,4.49E-01,
29929,ALG6,"asparagine-linked glycosylation 6, alpha-1,3-glucosyltransferase homolog (S. cerevisiae)",9.25,1.60E-01,4.49E-01,
633,BGN,biglycan,11.80,1.60E-01,4.49E-01,
249,ALPL,"alkaline phosphatase, liver/bone/kidney",11.80,1.60E-01,4.50E-01,
63931,MRPS14,mitochondrial ribosomal protein S14,11.80,1.61E-01,4.50E-01,
54708,MARCH5,membrane-associated ring finger (C3HC4) 5,9.24,1.61E-01,4.50E-01,
201134,CCDC46,coiled-coil domain containing 46,11.79,1.61E-01,4.50E-01,
182,JAG1,jagged 1 (Alagille syndrome),11.79,1.61E-01,4.50E-01,
64231,MS4A6A,"membrane-spanning 4-domains, subfamily A, member 6A",9.23,1.61E-01,4.51E-01,
1103,CHAT,choline acetyltransferase,9.23,1.61E-01,4.51E-01,
23078,KIAA0564,KIAA0564,11.78,1.61E-01,4.51E-01,
1200,TPP1,tripeptidyl peptidase I,11.78,1.61E-01,4.51E-01,
10155,TRIM28,tripartite motif-containing 28,11.78,1.61E-01,4.51E-01,
8434,RECK,reversion-inducing-cysteine-rich protein with kazal motifs,11.78,1.61E-01,4.51E-01,
6642,SNX1,sorting nexin 1,11.77,1.62E-01,4.51E-01,
57502,NLGN4X,"neuroligin 4, X-linked",9.22,1.62E-01,4.52E-01,
2280,FKBP1A,"FK506 binding protein 1A, 12kDa",9.21,1.62E-01,4.52E-01,
10424,PGRMC2,progesterone receptor membrane component 2,11.77,1.62E-01,4.52E-01,
57062,DDX24,DEAD (Asp-Glu-Ala-Asp) box polypeptide 24,9.21,1.62E-01,4.52E-01,
6224,RPS20,ribosomal protein S20,9.20,1.62E-01,4.53E-01,
6451,SH3BGRL,SH3 domain binding glutamic acid-rich protein like,11.75,1.63E-01,4.53E-01,
367,AR,androgen receptor,11.75,1.63E-01,4.54E-01,
,HNRPH2,unknown,9.19,1.63E-01,4.54E-01,
50616,IL22,interleukin 22,9.19,1.63E-01,4.54E-01,
338645,LUZP2,leucine zipper protein 2,11.74,1.63E-01,4.54E-01,
3705,ITPK1,"inositol 1,3,4-triphosphate 5/6 kinase",11.74,1.63E-01,4.54E-01,
5394,EXOSC10,exosome component 10,11.74,1.63E-01,4.54E-01,
9445,ITM2B,integral membrane protein 2B,11.74,1.63E-01,4.54E-01,
2120,ETV6,ets variant 6,11.73,1.63E-01,4.55E-01,
5345,SERPINF2,"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2",11.73,1.63E-01,4.55E-01,
6430,SFRS5,"splicing factor, arginine/serine-rich 5",11.73,1.64E-01,4.55E-01,
3709,ITPR2,"inositol 1,4,5-triphosphate receptor, type 2",11.73,1.64E-01,4.55E-01,
10260,DENND4A,DENN/MADD domain containing 4A,11.72,1.64E-01,4.56E-01,
4035,LRP1,low density lipoprotein-related protein 1 (alpha-2-macroglobulin receptor),11.72,1.64E-01,4.56E-01,
20,ABCA2,"ATP-binding cassette, sub-family A (ABC1), member 2",11.72,1.64E-01,4.56E-01,
7841,GCS1,glucosidase I,11.71,1.64E-01,4.57E-01,
6182,MRPL12,mitochondrial ribosomal protein L12,11.71,1.64E-01,4.57E-01,
5832,ALDH18A1,"aldehyde dehydrogenase 18 family, member A1",9.16,1.65E-01,4.57E-01,
29068,ZBTB44,zinc finger and BTB domain containing 44,9.16,1.65E-01,4.57E-01,
192670,EIF2C4,"eukaryotic translation initiation factor 2C, 4",9.16,1.65E-01,4.57E-01,
6786,STIM1,stromal interaction molecule 1,11.71,1.65E-01,4.57E-01,
10467,ZNHIT1,"zinc finger, HIT type 1",9.16,1.65E-01,4.57E-01,
115817,DHRS1,dehydrogenase/reductase (SDR family) member 1,11.70,1.65E-01,4.57E-01,
2181,ACSL3,acyl-CoA synthetase long-chain family member 3,9.15,1.65E-01,4.57E-01,
6431,SFRS6,"splicing factor, arginine/serine-rich 6",11.70,1.65E-01,4.57E-01,
55727,BTBD7,BTB (POZ) domain containing 7,9.15,1.65E-01,4.58E-01,
5725,PTBP1,polypyrimidine tract binding protein 1,11.70,1.65E-01,4.58E-01,
4179,CD46,"CD46 molecule, complement regulatory protein",11.69,1.65E-01,4.58E-01,
55621,TRMT1,TRM1 tRNA methyltransferase 1 homolog (S. cerevisiae),9.15,1.66E-01,4.58E-01,
,FPRL1,unknown,9.14,1.66E-01,4.58E-01,
5569,PKIA,"protein kinase (cAMP-dependent, catalytic) inhibitor alpha",11.69,1.66E-01,4.58E-01,
5334,PLCL1,phospholipase C-like 1,11.68,1.66E-01,4.59E-01,
8654,PDE5A,"phosphodiesterase 5A, cGMP-specific",9.13,1.67E-01,4.60E-01,
,UBXD2,unknown,9.13,1.67E-01,4.60E-01,
161176,C14orf49,chromosome 14 open reading frame 49,9.12,1.67E-01,4.61E-01,
2022,ENG,endoglin,11.66,1.67E-01,4.61E-01,
51308,REEP2,receptor accessory protein 2,11.66,1.67E-01,4.61E-01,
9975,NR1D2,"nuclear receptor subfamily 1, group D, member 2",11.66,1.67E-01,4.61E-01,
301,ANXA1,annexin A1,11.66,1.67E-01,4.62E-01,
65258,MPPE1,metallophosphoesterase 1,11.65,1.68E-01,4.62E-01,
9353,SLIT2,slit homolog 2 (Drosophila),11.65,1.68E-01,4.63E-01,
5608,MAP2K6,mitogen-activated protein kinase kinase 6,11.64,1.68E-01,4.63E-01,
8786,RGS11,regulator of G-protein signaling 11,11.64,1.68E-01,4.63E-01,
55039,TRMT12,tRNA methyltransferase 12 homolog (S. cerevisiae),9.10,1.68E-01,4.63E-01,
80351,TNKS2,"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2",9.10,1.68E-01,4.63E-01,
1186,CLCN7,chloride channel 7,11.64,1.68E-01,4.63E-01,
64799,IQCH,IQ motif containing H,9.09,1.68E-01,4.64E-01,
949,SCARB1,"scavenger receptor class B, member 1",11.63,1.69E-01,4.64E-01,
310,ANXA7,annexin A7,11.63,1.69E-01,4.64E-01,
6540,SLC6A13,"solute carrier family 6 (neurotransmitter transporter, GABA), member 13",11.62,1.69E-01,4.64E-01,
9851,KIAA0753,KIAA0753,11.62,1.69E-01,4.65E-01,
7873,ARMET,"arginine-rich, mutated in early stage tumors",9.08,1.69E-01,4.65E-01,
27018,NGFRAP1,nerve growth factor receptor (TNFRSF16) associated protein 1,9.08,1.69E-01,4.66E-01,
3615,IMPDH2,IMP (inosine monophosphate) dehydrogenase 2,11.60,1.70E-01,4.68E-01,
9517,SPTLC2,"serine palmitoyltransferase, long chain base subunit 2",11.60,1.70E-01,4.68E-01,
3827,KNG1,kininogen 1,11.59,1.70E-01,4.68E-01,
1939,LGTN,ligatin,9.06,1.70E-01,4.68E-01,
9146,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate,11.59,1.70E-01,4.68E-01,
4642,MYO1D,myosin ID,11.59,1.70E-01,4.68E-01,
3141,HLCS,holocarboxylase synthetase (biotin-(proprionyl-Coenzyme A-carboxylase (ATP-hydrolysing)) ligase),11.59,1.70E-01,4.68E-01,
8837,CFLAR,CASP8 and FADD-like apoptosis regulator,11.59,1.71E-01,4.68E-01,
7767,ZNF224,zinc finger protein 224,9.05,1.71E-01,4.68E-01,
10196,PRMT3,protein arginine methyltransferase 3,11.58,1.71E-01,4.69E-01,
6888,TALDO1,transaldolase 1,11.58,1.71E-01,4.69E-01,
1315,COPB1,"coatomer protein complex, subunit beta 1",11.58,1.71E-01,4.69E-01,
9993,DGCR2,DiGeorge syndrome critical region gene 2,11.57,1.71E-01,4.69E-01,
1660,DHX9,DEAH (Asp-Glu-Ala-His) box polypeptide 9,11.57,1.71E-01,4.69E-01,
23731,C9orf5,chromosome 9 open reading frame 5,9.04,1.71E-01,4.70E-01,
79174,CRELD2,cysteine-rich with EGF-like domains 2,9.04,1.72E-01,4.70E-01,
27068,PPA2,pyrophosphatase (inorganic) 2,9.03,1.72E-01,4.70E-01,
51237,MGC29506,hypothetical protein MGC29506,9.03,1.72E-01,4.70E-01,
51334,PRR16,proline rich 16,9.03,1.72E-01,4.70E-01,
27075,TSPAN13,tetraspanin 13,9.03,1.72E-01,4.70E-01,
50856,CLEC4A,"C-type lectin domain family 4, member A",9.03,1.72E-01,4.70E-01,
55768,NGLY1,N-glycanase 1,9.03,1.72E-01,4.71E-01,
54839,LRRC49,leucine rich repeat containing 49,9.02,1.72E-01,4.71E-01,
10049,DNAJB6,"DnaJ (Hsp40) homolog, subfamily B, member 6",11.55,1.72E-01,4.71E-01,
64116,SLC39A8,"solute carrier family 39 (zinc transporter), member 8",11.55,1.72E-01,4.71E-01,
1188,CLCNKB,chloride channel Kb,9.01,1.73E-01,4.72E-01,
26469,PTPN18,"protein tyrosine phosphatase, non-receptor type 18 (brain-derived)",11.54,1.73E-01,4.72E-01,
79899,FLJ14213,protor-2,9.01,1.73E-01,4.72E-01,
23127,GLT25D2,glycosyltransferase 25 domain containing 2,11.54,1.73E-01,4.72E-01,
9532,BAG2,BCL2-associated athanogene 2,11.53,1.73E-01,4.73E-01,
7644,ZNF91,zinc finger protein 91,11.53,1.73E-01,4.73E-01,
27130,INVS,inversin,11.53,1.73E-01,4.73E-01,
148979,GLIS1,GLIS family zinc finger 1,9.00,1.74E-01,4.73E-01,
4193,MDM2,Mdm2 p53 binding protein homolog (mouse),11.53,1.74E-01,4.73E-01,
124540,MSI2,musashi homolog 2 (Drosophila),9.00,1.74E-01,4.73E-01,
10785,WDR4,WD repeat domain 4,9.00,1.74E-01,4.73E-01,
56252,YLPM1,YLP motif containing 1,11.52,1.74E-01,4.74E-01,
3717,JAK2,Janus kinase 2 (a protein tyrosine kinase),11.52,1.74E-01,4.74E-01,
26048,ZNF500,zinc finger protein 500,11.52,1.74E-01,4.74E-01,
2197,FAU,Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed,8.99,1.74E-01,4.74E-01,
79863,C18orf22,chromosome 18 open reading frame 22,8.99,1.74E-01,4.74E-01,
2098,ESD,esterase D/formylglutathione hydrolase,11.51,1.74E-01,4.74E-01,
55286,C4orf19,chromosome 4 open reading frame 19,8.98,1.74E-01,4.74E-01,
29953,TRHDE,thyrotropin-releasing hormone degrading enzyme,8.98,1.75E-01,4.75E-01,
10482,NXF1,nuclear RNA export factor 1,11.50,1.75E-01,4.75E-01,
399,RHOH,"ras homolog gene family, member H",11.50,1.75E-01,4.75E-01,
9778,KIAA0232,KIAA0232,11.51,1.75E-01,4.75E-01,
10392,NOD1,nucleotide-binding oligomerization domain containing 1,8.98,1.75E-01,4.75E-01,
3234,HOXD8,homeobox D8,8.98,1.75E-01,4.75E-01,
51690,LSM7,"LSM7 homolog, U6 small nuclear RNA associated (S. cerevisiae)",11.50,1.75E-01,4.75E-01,
5271,SERPINB8,"serpin peptidase inhibitor, clade B (ovalbumin), member 8",11.49,1.75E-01,4.76E-01,
80223,RAB11FIP1,RAB11 family interacting protein 1 (class I),8.97,1.76E-01,4.76E-01,
2348,FOLR1,folate receptor 1 (adult),8.96,1.76E-01,4.77E-01,
54872,PIGG,"phosphatidylinositol glycan anchor biosynthesis, class G",8.96,1.76E-01,4.77E-01,
320,APBA1,"amyloid beta (A4) precursor protein-binding, family A, member 1",11.48,1.76E-01,4.77E-01,
146227,BEAN,"brain expressed, associated with Nedd4",11.48,1.76E-01,4.77E-01,
582,BBS1,Bardet-Biedl syndrome 1,8.96,1.76E-01,4.77E-01,
57107,PDSS2,"prenyl (decaprenyl) diphosphate synthase, subunit 2",8.95,1.76E-01,4.77E-01,
11072,DUSP14,dual specificity phosphatase 14,11.47,1.76E-01,4.77E-01,
56894,AGPAT3,1-acylglycerol-3-phosphate O-acyltransferase 3,8.95,1.76E-01,4.78E-01,
201501,ZBTB7C,zinc finger and BTB domain containing 7C,8.94,1.77E-01,4.78E-01,
2664,GDI1,GDP dissociation inhibitor 1,11.46,1.77E-01,4.78E-01,
36,ACADSB,"acyl-Coenzyme A dehydrogenase, short/branched chain",11.46,1.77E-01,4.78E-01,
2932,GSK3B,glycogen synthase kinase 3 beta,8.94,1.77E-01,4.79E-01,
1736,DKC1,"dyskeratosis congenita 1, dyskerin",11.46,1.77E-01,4.79E-01,
4686,NCBP1,"nuclear cap binding protein subunit 1, 80kDa",11.45,1.77E-01,4.79E-01,
427,ASAH1,N-acylsphingosine amidohydrolase (acid ceramidase) 1,11.45,1.77E-01,4.79E-01,
1559,CYP2C9,"cytochrome P450, family 2, subfamily C, polypeptide 9",11.45,1.77E-01,4.79E-01,
7442,TRPV1,"transient receptor potential cation channel, subfamily V, member 1",8.93,1.77E-01,4.79E-01,
1654,DDX3X,"DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, X-linked",11.45,1.77E-01,4.79E-01,
23429,RYBP,RING1 and YY1 binding protein,11.45,1.78E-01,4.79E-01,
79930,DOK3,docking protein 3,8.92,1.78E-01,4.80E-01,
,DDEF2,unknown,8.92,1.78E-01,4.80E-01,
10212,DDX39,DEAD (Asp-Glu-Ala-Asp) box polypeptide 39,11.44,1.78E-01,4.80E-01,
55340,GIMAP5,"GTPase, IMAP family member 5",11.43,1.78E-01,4.81E-01,
9796,PHYHIP,phytanoyl-CoA 2-hydroxylase interacting protein,11.43,1.78E-01,4.81E-01,
7075,TIE1,tyrosine kinase with immunoglobulin-like and EGF-like domains 1,11.43,1.79E-01,4.81E-01,
7553,ZNF7,zinc finger protein 7,11.42,1.79E-01,4.82E-01,
7421,VDR,"vitamin D (1,25- dihydroxyvitamin D3) receptor",11.42,1.79E-01,4.82E-01,
6747,SSR3,"signal sequence receptor, gamma (translocon-associated protein gamma)",8.90,1.79E-01,4.82E-01,
63917,GALNT11,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 (GalNAc-T11),8.90,1.79E-01,4.82E-01,
5335,PLCG1,"phospholipase C, gamma 1",11.41,1.79E-01,4.83E-01,
54517,PUS7,pseudouridylate synthase 7 homolog (S. cerevisiae),8.90,1.79E-01,4.83E-01,
1854,DUT,deoxyuridine triphosphatase,8.89,1.80E-01,4.83E-01,
51302,CYP39A1,"cytochrome P450, family 39, subfamily A, polypeptide 1",8.89,1.80E-01,4.83E-01,
9820,CUL7,cullin 7,11.40,1.80E-01,4.83E-01,
4676,NAP1L4,nucleosome assembly protein 1-like 4,11.39,1.80E-01,4.84E-01,
92558,CCDC64,coiled-coil domain containing 64,11.39,1.80E-01,4.84E-01,
22943,DKK1,dickkopf homolog 1 (Xenopus laevis),11.39,1.81E-01,4.84E-01,
2998,GYS2,glycogen synthase 2 (liver),11.39,1.80E-01,4.84E-01,
30000,TNPO2,transportin 2,11.39,1.81E-01,4.85E-01,
202559,KHDRBS2,"KH domain containing, RNA binding, signal transduction associated 2",11.38,1.81E-01,4.85E-01,
7102,TSPAN7,tetraspanin 7,11.38,1.81E-01,4.85E-01,
3568,IL5RA,"interleukin 5 receptor, alpha",11.38,1.81E-01,4.86E-01,
6710,SPTB,"spectrin, beta, erythrocytic",11.38,1.81E-01,4.86E-01,
25759,SHC2,SHC (Src homology 2 domain containing) transforming protein 2,11.37,1.81E-01,4.86E-01,
51151,SLC45A2,"solute carrier family 45, member 2",8.86,1.82E-01,4.86E-01,
57003,CCDC47,coiled-coil domain containing 47,8.86,1.82E-01,4.86E-01,
54962,TIPIN,TIMELESS interacting protein,8.86,1.82E-01,4.86E-01,
22872,SEC31A,SEC31 homolog A (S. cerevisiae),8.86,1.82E-01,4.86E-01,
2295,FOXF2,forkhead box F2,11.36,1.82E-01,4.86E-01,
6943,TCF21,transcription factor 21,11.36,1.82E-01,4.87E-01,
64328,XPO4,exportin 4,8.85,1.82E-01,4.87E-01,
23596,OPN3,opsin 3,8.85,1.82E-01,4.88E-01,
253143,C22orf30,chromosome 22 open reading frame 30,8.84,1.83E-01,4.88E-01,
10311,DSCR3,Down syndrome critical region gene 3,11.35,1.83E-01,4.88E-01,
9698,PUM1,pumilio homolog 1 (Drosophila),11.35,1.83E-01,4.88E-01,
80758,PRR7,proline rich 7 (synaptic),8.84,1.83E-01,4.88E-01,
5069,PAPPA,"pregnancy-associated plasma protein A, pappalysin 1",11.34,1.83E-01,4.88E-01,
1628,DBP,D site of albumin promoter (albumin D-box) binding protein,11.34,1.83E-01,4.88E-01,
2058,EPRS,glutamyl-prolyl-tRNA synthetase,11.34,1.83E-01,4.88E-01,
1488,CTBP2,C-terminal binding protein 2,8.83,1.83E-01,4.89E-01,
9671,WSCD2,WSC domain containing 2,11.33,1.83E-01,4.89E-01,
3434,IFIT1,interferon-induced protein with tetratricopeptide repeats 1,11.33,1.84E-01,4.89E-01,
57586,SYT13,synaptotagmin XIII,8.83,1.84E-01,4.89E-01,
55655,NLRP2,"NLR family, pyrin domain containing 2",8.82,1.84E-01,4.89E-01,
1106,CHD2,chromodomain helicase DNA binding protein 2,11.33,1.84E-01,4.89E-01,
1130,LYST,lysosomal trafficking regulator,11.32,1.84E-01,4.90E-01,
57215,THAP11,THAP domain containing 11,11.32,1.84E-01,4.90E-01,
8887,TAX1BP1,Tax1 (human T-cell leukemia virus type I) binding protein 1,11.32,1.84E-01,4.90E-01,
60485,SAV1,salvador homolog 1 (Drosophila),8.81,1.85E-01,4.90E-01,
1908,EDN3,endothelin 3,11.31,1.85E-01,4.90E-01,
4004,LMO1,LIM domain only 1 (rhombotin 1),11.31,1.85E-01,4.90E-01,
25978,CHMP2B,chromatin modifying protein 2B,11.31,1.85E-01,4.90E-01,
9933,KIAA0020,KIAA0020,8.81,1.85E-01,4.91E-01,
3357,HTR2B,5-hydroxytryptamine (serotonin) receptor 2B,11.31,1.85E-01,4.91E-01,
9847,KIAA0528,KIAA0528,11.31,1.85E-01,4.91E-01,
4993,OR2C1,"olfactory receptor, family 2, subfamily C, member 1",8.80,1.85E-01,4.91E-01,
51762,RAB8B,"RAB8B, member RAS oncogene family",8.80,1.85E-01,4.92E-01,
54937,SOHLH2,spermatogenesis and oogenesis specific basic helix-loop-helix 2,8.79,1.86E-01,4.92E-01,
58,ACTA1,"actin, alpha 1, skeletal muscle",11.29,1.86E-01,4.93E-01,
9437,NCR1,natural cytotoxicity triggering receptor 1,11.29,1.86E-01,4.93E-01,
6286,S100P,S100 calcium binding protein P,11.29,1.86E-01,4.93E-01,
5341,PLEK,pleckstrin,11.29,1.86E-01,4.93E-01,
51362,CDC40,cell division cycle 40 homolog (S. cerevisiae),11.28,1.86E-01,4.93E-01,
3364,HUS1,HUS1 checkpoint homolog (S. pombe),11.29,1.86E-01,4.93E-01,
3087,HHEX,hematopoietically expressed homeobox,11.28,1.86E-01,4.93E-01,
79944,L2HGDH,L-2-hydroxyglutarate dehydrogenase,8.78,1.86E-01,4.93E-01,
51477,ISYNA1,inositol-3-phosphate synthase 1,8.77,1.87E-01,4.94E-01,
29992,PILRA,paired immunoglobin-like type 2 receptor alpha,8.77,1.87E-01,4.94E-01,
27102,EIF2AK1,eukaryotic translation initiation factor 2-alpha kinase 1,8.77,1.87E-01,4.94E-01,
10324,KBTBD10,kelch repeat and BTB (POZ) domain containing 10,8.77,1.87E-01,4.95E-01,
5175,PECAM1,platelet/endothelial cell adhesion molecule,8.77,1.87E-01,4.95E-01,
11249,NXPH2,neurexophilin 2,8.76,1.87E-01,4.95E-01,
91860,CALML4,calmodulin-like 4,8.76,1.87E-01,4.95E-01,
56986,DTWD1,DTW domain containing 1,8.76,1.87E-01,4.95E-01,
3108,HLA-DMA,"major histocompatibility complex, class II, DM alpha",8.76,1.88E-01,4.96E-01,
55014,STX17,syntaxin 17,8.75,1.88E-01,4.96E-01,
3764,KCNJ8,"potassium inwardly-rectifying channel, subfamily J, member 8",11.25,1.88E-01,4.96E-01,
771,CA12,carbonic anhydrase XII,11.24,1.88E-01,4.97E-01,
6559,SLC12A3,"solute carrier family 12 (sodium/chloride transporters), member 3",8.74,1.89E-01,4.97E-01,
10521,DDX17,DEAD (Asp-Glu-Ala-Asp) box polypeptide 17,11.24,1.89E-01,4.98E-01,
3714,JAG2,jagged 2,11.23,1.89E-01,4.98E-01,
10753,CAPN9,calpain 9,11.23,1.89E-01,4.98E-01,
636,BICD1,bicaudal D homolog 1 (Drosophila),11.22,1.89E-01,4.99E-01,
56478,EIF4ENIF1,eukaryotic translation initiation factor 4E nuclear import factor 1,8.72,1.90E-01,5.00E-01,
26002,MOXD1,"monooxygenase, DBH-like 1",11.22,1.90E-01,5.00E-01,
54993,ZSCAN2,zinc finger and SCAN domain containing 2,8.72,1.90E-01,5.01E-01,
4939,OAS2,"2'-5'-oligoadenylate synthetase 2, 69/71kDa",11.21,1.90E-01,5.01E-01,
54876,C4orf30,chromosome 4 open reading frame 30,8.71,1.91E-01,5.01E-01,
11331,PHB2,prohibitin 2,8.71,1.91E-01,5.01E-01,
23658,LSM5,"LSM5 homolog, U6 small nuclear RNA associated (S. cerevisiae)",11.20,1.91E-01,5.02E-01,
7917,BAT3,HLA-B associated transcript 3,8.70,1.91E-01,5.02E-01,
4528,MTIF2,mitochondrial translational initiation factor 2,8.70,1.91E-01,5.02E-01,
22859,LPHN1,latrophilin 1,11.19,1.91E-01,5.02E-01,
23052,ENDOD1,endonuclease domain containing 1,11.19,1.91E-01,5.02E-01,
2542,SLC37A4,"solute carrier family 37 (glucose-6-phosphate transporter), member 4",11.18,1.91E-01,5.03E-01,
3248,HPGD,hydroxyprostaglandin dehydrogenase 15-(NAD),11.18,1.91E-01,5.03E-01,
10761,PLAC1,placenta-specific 1,8.69,1.92E-01,5.03E-01,
7260,TSSC1,tumor suppressing subtransferable candidate 1,8.69,1.92E-01,5.03E-01,
56180,MOSPD1,motile sperm domain containing 1,8.68,1.92E-01,5.04E-01,
22798,LAMB4,"laminin, beta 4",11.17,1.92E-01,5.04E-01,
1241,LTB4R,leukotriene B4 receptor,11.17,1.92E-01,5.04E-01,
,ZNF294,unknown,8.68,1.92E-01,5.04E-01,
10017,BCL2L10,BCL2-like 10 (apoptosis facilitator),8.68,1.92E-01,5.04E-01,
8756,ADAM7,ADAM metallopeptidase domain 7,11.17,1.92E-01,5.04E-01,
3036,HAS1,hyaluronan synthase 1,11.16,1.93E-01,5.04E-01,
6751,SSTR1,somatostatin receptor 1,8.67,1.93E-01,5.05E-01,
10864,SLC22A7,"solute carrier family 22 (organic anion transporter), member 7",8.67,1.93E-01,5.05E-01,
10141,C4orf6,chromosome 4 open reading frame 6,11.16,1.93E-01,5.05E-01,
135,ADORA2A,adenosine A2a receptor,8.67,1.93E-01,5.05E-01,
54831,BEST2,bestrophin 2,8.66,1.93E-01,5.05E-01,
55323,LARP6,"La ribonucleoprotein domain family, member 6",8.67,1.93E-01,5.05E-01,
6582,SLC22A2,"solute carrier family 22 (organic cation transporter), member 2",11.15,1.93E-01,5.06E-01,
1520,CTSS,cathepsin S,11.15,1.94E-01,5.06E-01,
7372,UMPS,uridine monophosphate synthetase,11.14,1.94E-01,5.07E-01,
5782,PTPN12,"protein tyrosine phosphatase, non-receptor type 12",11.13,1.94E-01,5.08E-01,
7040,TGFB1,"transforming growth factor, beta 1",11.13,1.94E-01,5.08E-01,
55246,CCDC25,coiled-coil domain containing 25,8.64,1.95E-01,5.08E-01,
79850,FAM57A,"family with sequence similarity 57, member A",8.64,1.95E-01,5.08E-01,
72,ACTG2,"actin, gamma 2, smooth muscle, enteric",11.13,1.95E-01,5.08E-01,
22911,WDR47,WD repeat domain 47,11.13,1.95E-01,5.08E-01,
10089,KCNK7,"potassium channel, subfamily K, member 7",8.64,1.95E-01,5.08E-01,
146712,B3GNTL1,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1",11.12,1.95E-01,5.08E-01,
2742,GLRA2,"glycine receptor, alpha 2",11.12,1.95E-01,5.08E-01,
2175,FANCA,"Fanconi anemia, complementation group A",11.12,1.95E-01,5.09E-01,
3613,IMPA2,inositol(myo)-1(or 4)-monophosphatase 2,11.12,1.95E-01,5.09E-01,
6433,SFRS8,"splicing factor, arginine/serine-rich 8 (suppressor-of-white-apricot homolog, Drosophila)",11.11,1.95E-01,5.09E-01,
1134,CHRNA1,"cholinergic receptor, nicotinic, alpha 1 (muscle)",11.11,1.96E-01,5.09E-01,
100126791,EGO,eosinophil granule ontogeny,8.63,1.96E-01,5.09E-01,
10594,PRPF8,PRP8 pre-mRNA processing factor 8 homolog (S. cerevisiae),11.11,1.96E-01,5.09E-01,
5444,PON1,paraoxonase 1,11.11,1.96E-01,5.09E-01,
4248,MGAT3,"mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase",11.10,1.96E-01,5.09E-01,
4060,LUM,lumican,11.10,1.96E-01,5.09E-01,
9679,FAM53B,"family with sequence similarity 53, member B",11.10,1.96E-01,5.09E-01,
5152,PDE9A,phosphodiesterase 9A,11.10,1.96E-01,5.10E-01,
7006,TEC,tec protein tyrosine kinase,11.10,1.96E-01,5.10E-01,
10787,NCKAP1,NCK-associated protein 1,11.10,1.96E-01,5.10E-01,
7321,UBE2D1,"ubiquitin-conjugating enzyme E2D 1 (UBC4/5 homolog, yeast)",11.09,1.97E-01,5.11E-01,
11273,ATXN2L,ataxin 2-like,8.61,1.97E-01,5.11E-01,
7541,ZFP161,zinc finger protein 161 homolog (mouse),11.08,1.97E-01,5.12E-01,
2130,EWSR1,Ewing sarcoma breakpoint region 1,8.60,1.97E-01,5.12E-01,
79085,SLC25A23,"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23",8.60,1.97E-01,5.12E-01,
23060,ZNF609,zinc finger protein 609,11.08,1.97E-01,5.12E-01,
144699,FBXL14,F-box and leucine-rich repeat protein 14,11.07,1.98E-01,5.12E-01,
55081,IFT57,intraflagellar transport 57 homolog (Chlamydomonas),8.60,1.98E-01,5.12E-01,
6304,SATB1,SATB homeobox 1,11.07,1.98E-01,5.12E-01,
54808,DYM,dymeclin,8.59,1.98E-01,5.13E-01,
8736,MYOM1,"myomesin 1, 185kDa",11.06,1.98E-01,5.13E-01,
23469,PHF3,PHD finger protein 3,11.06,1.98E-01,5.13E-01,
2028,ENPEP,glutamyl aminopeptidase (aminopeptidase A),11.05,1.99E-01,5.15E-01,
55184,C20orf12,chromosome 20 open reading frame 12,8.57,1.99E-01,5.15E-01,
8541,PPFIA3,"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 3",11.04,1.99E-01,5.15E-01,
5295,PIK3R1,"phosphoinositide-3-kinase, regulatory subunit 1 (alpha)",11.04,2.00E-01,5.16E-01,
1387,CREBBP,CREB binding protein,11.03,2.00E-01,5.16E-01,
3768,KCNJ12,"potassium inwardly-rectifying channel, subfamily J, member 12",11.03,2.00E-01,5.16E-01,
5931,RBBP7,retinoblastoma binding protein 7,8.56,2.00E-01,5.16E-01,
79971,GPR177,G protein-coupled receptor 177,8.55,2.00E-01,5.16E-01,
64100,ELSPBP1,epididymal sperm binding protein 1,8.55,2.00E-01,5.16E-01,
79858,NEK11,NIMA (never in mitosis gene a)- related kinase 11,8.55,2.00E-01,5.16E-01,
22879,MON1B,MON1 homolog B (yeast),8.55,2.00E-01,5.16E-01,
9214,FAIM3,Fas apoptotic inhibitory molecule 3,11.03,2.00E-01,5.16E-01,
889,KRIT1,"KRIT1, ankyrin repeat containing",11.03,2.00E-01,5.16E-01,
64714,PDIA2,"protein disulfide isomerase family A, member 2",11.03,2.00E-01,5.16E-01,
10297,APC2,adenomatosis polyposis coli 2,11.03,2.00E-01,5.16E-01,
2915,GRM5,"glutamate receptor, metabotropic 5",11.03,2.00E-01,5.16E-01,
