GeneId,GeneSymbol,GeneName,Svalue,Pvalue,Meta-Qvalue,sigCore
728215,FAM155A,"family with sequence similarity 155, member A",18.53,5.02679269166964E-03,0.0326,
283551,LOC283551,hypothetical protein LOC283551,21.94,5.03406637856632E-03,0.0326,
,TRAF3.aApr07,unknown,21.94,5.03707167680637E-03,0.0326,
2055,CLN8,"ceroid-lipofuscinosis, neuronal 8 (epilepsy, progressive with mental retardation)",18.52,5.04619772887681E-03,0.0327,
4946,OAZ1,ornithine decarboxylase antizyme 1,28.27,5.04616236934758E-03,0.0327,
134266,GRPEL2,"GrpE-like 2, mitochondrial (E. coli)",21.93,5.05448662755559E-03,0.0327,
,BC043229,unknown,18.52,5.06061597590542E-03,0.0328,
4838,NODAL,nodal homolog (mouse),25.14,5.07844001197306E-03,0.0329,
200095,C1orf67,chromosome 1 open reading frame 67,25.14,5.07782997725198E-03,0.0329,
7068,THRB,"thyroid hormone receptor, beta (erythroblastic leukemia viral (v-erb-a) oncogene homolog 2, avian)",42.74,5.08397495211694E-03,0.0329,
127391,TMCO2,transmembrane and coiled-coil domains 2,25.14,5.09004331105276E-03,0.0329,
55322,C5orf22,chromosome 5 open reading frame 22,42.73,5.09897485559581E-03,0.033,
8128,ST8SIA2,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2",42.72,5.10288241404115E-03,0.033,
225,ABCD2,"ATP-binding cassette, sub-family D (ALD), member 2",42.72,5.11241337251546E-03,0.033,
7189,TRAF6,TNF receptor-associated factor 6,25.12,5.11777457705059E-03,0.0331,
4717,NDUFC1,"NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1, 6kDa",31.24,5.12593096713270E-03,0.0331,
54539,NDUFB11,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11, 17.3kDa",34.19,5.12739737535031E-03,0.0331,
65982,ZSCAN18,zinc finger and SCAN domain containing 18,37.08,5.12339251789889E-03,0.0331,
29888,STRN4,"striatin, calmodulin binding protein 4",37.07,5.12475735212516E-03,0.0331,
128866,CHMP4B,chromatin modifying protein 4B,21.88,5.13744611612419E-03,0.0331,
9508,ADAMTS3,"ADAM metallopeptidase with thrombospondin type 1 motif, 3",42.69,5.15222993342088E-03,0.0332,
83983,TSSK6,testis-specific serine kinase 6,25.1,5.15689146659781E-03,0.0332,
51127,TRIM17,tripartite motif-containing 17,37.05,5.15610817465563E-03,0.0332,
1137,CHRNA4,"cholinergic receptor, nicotinic, alpha 4",42.69,5.15583222333468E-03,0.0332,
26175,C14orf109,chromosome 14 open reading frame 109,21.87,5.16269627298210E-03,0.0332,
10718,NRG3,neuregulin 3,25.09,5.17984852462080E-03,0.0333,
26996,GPR160,G protein-coupled receptor 160,25.09,5.18089937473472E-03,0.0333,
8208,CHAF1B,"chromatin assembly factor 1, subunit B (p60)",42.67,5.17995758480551E-03,0.0333,
285548,LOC285548,hypothetical LOC285548,25.09,5.18318468191980E-03,0.0333,
51399,TRAPPC4,trafficking protein particle complex 4,37.03,5.18628548429598E-03,0.0333,
,C20orf116,unknown,28.18,5.19947656300785E-03,0.0334,
51322,WAC,WW domain containing adaptor with coiled-coil,37.03,5.19816737943478E-03,0.0334,
23186,RCOR1,REST corepressor 1,42.66,5.20213836120564E-03,0.0334,
113402,SFT2D1,SFT2 domain containing 1,21.85,5.20360821200455E-03,0.0334,
1642,DDB1,"damage-specific DNA binding protein 1, 127kDa",42.65,5.20771262870261E-03,0.0334,
29967,LRP12,low density lipoprotein-related protein 12,34.13,5.21124420544827E-03,0.0334,
,BC058818,unknown,39.85,5.21584667248430E-03,0.0334,
4298,MLLT1,"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1",42.65,5.21531921914495E-03,0.0334,
,AK095133,unknown,18.44,5.22912678897081E-03,0.0335,
10783,NEK6,NIMA (never in mitosis gene a)-related kinase 6,25.06,5.22901474559439E-03,0.0335,
53616,ADAM22,ADAM metallopeptidase domain 22,42.64,5.22696396678597E-03,0.0335,
9468,PCYT1B,"phosphate cytidylyltransferase 1, choline, beta",42.62,5.24863200701301E-03,0.0336,
84780,MGC12935,hypothetical LOC84780,25.05,5.25179021978166E-03,0.0336,
1848,DUSP6,dual specificity phosphatase 6,39.82,5.26898599197105E-03,0.0337,
731789,LOC731789,"similar to amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein",18.42,5.27189764176578E-03,0.0337,
22853,LMTK2,lemur tyrosine kinase 2,42.61,5.27555768936132E-03,0.0338,
54093,SETD4,SET domain containing 4,42.59,5.29208158516907E-03,0.0338,
158381,LOC158381,"ATPase, Class I, type 8B family pseudogene",18.4,5.29687117572453E-03,0.0339,
4216,MAP3K4,mitogen-activated protein kinase kinase kinase 4,42.59,5.30103757566612E-03,0.0339,
22900,CARD8,"caspase recruitment domain family, member 8",39.79,5.30904032074464E-03,0.0339,
6047,RNF4,ring finger protein 4,21.78,5.33735233154658E-03,0.0341,
6789,STK4,serine/threonine kinase 4,42.55,5.35795482225091E-03,0.0342,
4715,NDUFB9,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa",24.99,5.36244106128368E-03,0.0342,
80146,UXS1,UDP-glucuronate decarboxylase 1,34.04,5.37078674471384E-03,0.0342,
54457,TAF7L,"TAF7-like RNA polymerase II, TATA box binding protein (TBP)-associated factor, 50kDa",36.91,5.37975189408307E-03,0.0343,
6749,SSRP1,structure specific recognition protein 1,42.54,5.38039148307948E-03,0.0343,
147947,ZNF542,zinc finger protein 542,21.75,5.40727836603823E-03,0.0344,
92979,MARCH9,membrane-associated ring finger (C3HC4) 9,21.74,5.41325407292994E-03,0.0344,
225689,MAPK15,mitogen-activated protein kinase 15,24.96,5.42508309766111E-03,0.0345,
9391,CIAO1,cytosolic iron-sulfur protein assembly 1 homolog (S. cerevisiae),39.72,5.42435827095996E-03,0.0345,
7596,ZNF45,zinc finger protein 45,42.51,5.42552826937644E-03,0.0345,
3161,HMMR,hyaluronan-mediated motility receptor (RHAMM),42.5,5.43309590568622E-03,0.0345,
654429,LRTM2,leucine-rich repeats and transmembrane domains 2,18.34,5.43487403889604E-03,0.0345,
83696,TRAPPC9,trafficking protein particle complex 9,18.34,5.44064050688439E-03,0.0345,
285193,DUSP28,dual specificity phosphatase 28,21.73,5.44343065292441E-03,0.0345,
90701,SEC11C,SEC11 homolog C (S. cerevisiae),24.95,5.44266526667286E-03,0.0345,
129790,C7orf13,chromosome 7 open reading frame 13,24.95,5.44459124950016E-03,0.0345,
6810,STX4,syntaxin 4,42.5,5.44165818549094E-03,0.0345,
51126,NAT5,"N-acetyltransferase 5 (GCN5-related, putative)",24.95,5.44684000230497E-03,0.0345,
,BC040935,unknown,18.33,5.45631611173773E-03,0.0346,
,C16orf33,unknown,28.04,5.45815516482007E-03,0.0346,
932,MS4A3,"membrane-spanning 4-domains, subfamily A, member 3 (hematopoietic cell-specific)",42.48,5.45903430337643E-03,0.0346,
10242,KCNMB2,"potassium large conductance calcium-activated channel, subfamily M, beta member 2",36.86,5.46675239633771E-03,0.0346,
80055,PGAP1,post-GPI attachment to proteins 1,42.48,5.46992587725818E-03,0.0346,
120939,C12orf59,chromosome 12 open reading frame 59,24.93,5.48619958350097E-03,0.0347,
166824,RASSF6,Ras association (RalGDS/AF-6) domain family member 6,24.92,5.50392128788507E-03,0.0348,
826,CAPNS1,"calpain, small subunit 1",42.45,5.50491144053947E-03,0.0348,
57666,KIAA1545,HBV X-transactivated gene 9 protein,21.69,5.51510489624683E-03,0.0348,
79648,MCPH1,microcephalin 1,36.83,5.51588840537853E-03,0.0348,
2104,ESRRG,estrogen-related receptor gamma,42.45,5.51637426112568E-03,0.0348,
138050,HGSNAT,heparan-alpha-glucosaminide N-acetyltransferase,36.83,5.51816545482006E-03,0.0348,
80835,TAS1R1,"taste receptor, type 1, member 1",21.69,5.52924162080106E-03,0.0349,
1347,COX7A2,cytochrome c oxidase subunit VIIa polypeptide 2 (liver),24.9,5.52915171870924E-03,0.0349,
2911,GRM1,"glutamate receptor, metabotropic 1",42.44,5.52836794619124E-03,0.0349,
55631,LRRC40,leucine rich repeat containing 40,36.82,5.53615300775935E-03,0.0349,
,C10orf83,unknown,18.29,5.54423206323074E-03,0.0349,
9070,ASH2L,"ash2 (absent, small, or homeotic)-like (Drosophila)",42.43,5.54171035927457E-03,0.0349,
26263,FBXO22,F-box protein 22,36.81,5.55521998190219E-03,0.0349,
57586,SYT13,synaptotagmin XIII,36.81,5.55143171474307E-03,0.0349,
5142,PDE4B,"phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)",42.42,5.55450004382370E-03,0.0349,
9338,TCEAL1,transcription elongation factor A (SII)-like 1,42.42,5.55393245531001E-03,0.0349,
343171,OR2W3,"olfactory receptor, family 2, subfamily W, member 3",24.89,5.56040773882219E-03,0.035,
6879,TAF7,"TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 55kDa",42.41,5.56836612610951E-03,0.035,
259266,ASPM,"asp (abnormal spindle) homolog, microcephaly associated (Drosophila)",36.79,5.58815220788806E-03,0.0351,
197320,ZNF778,zinc finger protein 778,21.65,5.59772282588434E-03,0.0352,
11124,FAF1,Fas (TNFRSF6) associated factor 1,36.78,5.59998691192021E-03,0.0352,
51726,DNAJB11,"DnaJ (Hsp40) homolog, subfamily B, member 11",24.86,5.61016954502435E-03,0.0352,
55211,DPPA4,developmental pluripotency associated 4,36.77,5.61818504782115E-03,0.0353,
23030,JMJD2B,jumonji domain containing 2B,42.38,5.62490094983843E-03,0.0353,
152065,C3orf22,chromosome 3 open reading frame 22,24.85,5.63370303706545E-03,0.0353,
81559,TRIM11,tripartite motif-containing 11,24.85,5.63399232905148E-03,0.0353,
493,ATP2B4,"ATPase, Ca++ transporting, plasma membrane 4",42.37,5.63441162042984E-03,0.0353,
27344,PCSK1N,proprotein convertase subtilisin/kexin type 1 inhibitor,36.76,5.63889506770054E-03,0.0353,
23023,TMCC1,transmembrane and coiled-coil domain family 1,42.36,5.64724767487401E-03,0.0354,
9958,USP15,ubiquitin specific peptidase 15,42.36,5.65734574635295E-03,0.0354,
23481,PES1,"pescadillo homolog 1, containing BRCT domain (zebrafish)",39.56,5.67187986619258E-03,0.0355,
23214,XPO6,exportin 6,42.35,5.67143526429959E-03,0.0355,
,KIAA0515,unknown,30.92,5.68473505246829E-03,0.0356,
6924,TCEB3,"transcription elongation factor B (SIII), polypeptide 3 (110kDa, elongin A)",42.34,5.68493212748335E-03,0.0356,
92126,DSEL,dermatan sulfate epimerase-like,24.82,5.68892986441814E-03,0.0356,
147081,C17orf69,chromosome 17 open reading frame 69,18.22,5.69763452925601E-03,0.0356,
10237,SLC35B1,"solute carrier family 35, member B1",42.32,5.71645064728940E-03,0.0357,
5156,PDGFRA,"platelet-derived growth factor receptor, alpha polypeptide",21.6,5.72213983378666E-03,0.0357,
140459,ASB6,ankyrin repeat and SOCS box-containing 6,36.7,5.73333871903900E-03,0.0358,
26012,NELF,nasal embryonic LHRH factor,36.7,5.73951156693107E-03,0.0358,
51645,PPIL1,peptidylprolyl isomerase (cyclophilin)-like 1,24.78,5.77197959164331E-03,0.036,
960,CD44,CD44 molecule (Indian blood group),42.28,5.77336568624828E-03,0.036,
,tcag7.1226,unknown,18.18,5.78679768701342E-03,0.036,
8756,ADAM7,ADAM metallopeptidase domain 7,42.27,5.78963771725270E-03,0.0361,
51123,ZNF706,zinc finger protein 706,24.77,5.79155544667277E-03,0.0361,
10239,AP3S2,"adaptor-related protein complex 3, sigma 2 subunit",33.78,5.80975841264107E-03,0.0362,
11249,NXPH2,neurexophilin 2,24.76,5.82146424547667E-03,0.0362,
196500,C12orf53,chromosome 12 open reading frame 53,24.76,5.82294753363548E-03,0.0362,
58487,CREBZF,CREB/ATF bZIP transcription factor,42.25,5.83553921207958E-03,0.0363,
10213,PSMD14,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 14",39.46,5.83736147507930E-03,0.0363,
9132,KCNQ4,"potassium voltage-gated channel, KQT-like subfamily, member 4",36.63,5.85631956073295E-03,0.0364,
262,AMD1,adenosylmethionine decarboxylase 1,30.82,5.86764456153393E-03,0.0365,
4852,NPY,neuropeptide Y,42.22,5.87311510140575E-03,0.0365,
9352,TXNL1,thioredoxin-like 1,42.22,5.87567336202000E-03,0.0365,
6390,SDHB,"succinate dehydrogenase complex, subunit B, iron sulfur (Ip)",42.22,5.88429265441440E-03,0.0365,
10060,ABCC9,"ATP-binding cassette, sub-family C (CFTR/MRP), member 9",42.21,5.88724572638012E-03,0.0365,
56674,TMEM9B,"TMEM9 domain family, member B",36.6,5.90476997467620E-03,0.0366,
347853,TBX10,T-box 10,42.2,5.90973940165152E-03,0.0367,
81037,CLPTM1L,CLPTM1-like,24.71,5.92757859501082E-03,0.0367,
112724,RDH13,retinol dehydrogenase 13 (all-trans/9-cis),24.71,5.92667796886806E-03,0.0367,
1982,EIF4G2,"eukaryotic translation initiation factor 4 gamma, 2",42.19,5.93005514647825E-03,0.0367,
5921,RASA1,RAS p21 protein activator (GTPase activating protein) 1,42.19,5.93522811169944E-03,0.0368,
2683,B4GALT1,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1",42.18,5.94462583898679E-03,0.0368,
79018,C17orf39,chromosome 17 open reading frame 39,36.58,5.95010988193100E-03,0.0368,
83541,FAM110A,"family with sequence similarity 110, member A",21.49,5.95369430625013E-03,0.0369,
166379,BBS12,Bardet-Biedl syndrome 12,21.47,5.99099339353066E-03,0.0371,
9637,FEZ2,fasciculation and elongation protein zeta 2 (zygin II),42.15,5.99306385919713E-03,0.0371,
158293,FAM120AOS,family with sequence similarity 120A opposite strand,21.47,6.00268954085386E-03,0.0371,
137695,TMEM68,transmembrane protein 68,24.67,6.01262066453007E-03,0.0372,
10121,ACTR1A,"ARP1 actin-related protein 1 homolog A, centractin alpha (yeast)",39.35,6.02479642557558E-03,0.0372,
55048,VPS37C,vacuolar protein sorting 37 homolog C (S. cerevisiae),36.53,6.02639075494813E-03,0.0372,
148137,C19orf55,chromosome 19 open reading frame 55,24.65,6.04431215922319E-03,0.0373,
4942,OAT,ornithine aminotransferase (gyrate atrophy),18.07,6.06056277678673E-03,0.0374,
85403,EAF1,ELL associated factor 1,21.44,6.06874950427662E-03,0.0374,
2893,GRIA4,"glutamate receptor, ionotrophic, AMPA 4",36.5,6.07831492218361E-03,0.0375,
254050,LRRC43,leucine rich repeat containing 43,18.06,6.08580593183578E-03,0.0375,
84967,LSM10,"LSM10, U7 small nuclear RNA associated",24.63,6.08465038652701E-03,0.0375,
27111,SDCBP2,syndecan binding protein (syntenin) 2,27.72,6.08213214345291E-03,0.0375,
6461,SHB,Src homology 2 domain containing adaptor protein B,42.09,6.09387050583506E-03,0.0375,
338872,C1QTNF9,C1q and tumor necrosis factor related protein 9,18.05,6.09814558862605E-03,0.0375,
51234,TMEM85,transmembrane protein 85,21.41,6.12302022806630E-03,0.0377,
2005,ELK4,"ELK4, ETS-domain protein (SRF accessory protein 1)",18.04,6.12605978842421E-03,0.0377,
147179,WIPF2,"WAS/WASL interacting protein family, member 2",42.07,6.12973390913090E-03,0.0377,
,BC037918,unknown,21.4,6.15905835035231E-03,0.0379,
4026,LPP,LIM domain containing preferred translocation partner in lipoma,42.05,6.16411948965409E-03,0.0379,
55379,LRRC59,leucine rich repeat containing 59,21.39,6.18062812358759E-03,0.038,
6728,SRP19,signal recognition particle 19kDa,21.39,6.18629952493219E-03,0.038,
57647,DHX37,DEAH (Asp-Glu-Ala-His) box polypeptide 37,24.58,6.19429156998806E-03,0.038,
10963,STIP1,stress-induced-phosphoprotein 1,30.65,6.19841060836312E-03,0.038,
55352,C17orf79,chromosome 17 open reading frame 79,24.58,6.20193974866439E-03,0.0381,
10067,SCAMP3,secretory carrier membrane protein 3,42.03,6.20588907010679E-03,0.0381,
10289,EIF1B,eukaryotic translation initiation factor 1B,42.02,6.21586476583199E-03,0.0381,
338692,ANKRD13D,"ankyrin repeat domain 13 family, member D",24.56,6.23591984301308E-03,0.0382,
147372,CCBE1,collagen and calcium binding EGF domains 1,17.99,6.24592758107808E-03,0.0383,
55614,KIF16B,kinesin family member 16B,17.99,6.26186474031070E-03,0.0384,
9871,SEC24D,"SEC24 family, member D (S. cerevisiae)",17.98,6.27208906884720E-03,0.0384,
147912,SIX5,SIX homeobox 5,33.53,6.28069290875401E-03,0.0384,
339807,LOC339807,hypothetical protein LOC339807,17.98,6.29467671654910E-03,0.0385,
51003,MED31,mediator complex subunit 31,36.38,6.30139310384442E-03,0.0385,
84301,DDI2,"DDI1, DNA-damage inducible 1, homolog 2 (S. cerevisiae)",24.53,6.30818971592327E-03,0.0386,
79848,CSPP1,centrosome and spindle pole associated protein 1,36.38,6.30927094533886E-03,0.0386,
63935,PCIF1,PDX1 C-terminal inhibiting factor 1,17.97,6.31610978074218E-03,0.0386,
401145,MGC48628,similar to KIAA1680 protein,21.33,6.32163834198469E-03,0.0386,
4856,NOV,nephroblastoma overexpressed gene,41.94,6.34981802868991E-03,0.0387,
3329,HSPD1,heat shock 60kDa protein 1 (chaperonin),27.59,6.35318723514004E-03,0.0388,
10020,GNE,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase,39.17,6.35581325321328E-03,0.0388,
55280,CWF19L1,"CWF19-like 1, cell cycle control (S. pombe)",24.5,6.37759426832248E-03,0.0389,
4643,MYO1E,myosin IE,41.93,6.38203313008366E-03,0.0389,
81029,WNT5B,"wingless-type MMTV integration site family, member 5B",36.33,6.40848138409173E-03,0.0391,
79865,TREML2,triggering receptor expressed on myeloid cells-like 2,36.32,6.41426511340728E-03,0.0391,
7093,TLL2,tolloid-like 2,39.13,6.42032779058343E-03,0.0391,
400955,FLJ30838,hypothetical gene supported by AL832565,21.29,6.42380826360692E-03,0.0391,
205564,SENP5,SUMO1/sentrin specific peptidase 5,36.32,6.42494770546986E-03,0.0391,
6620,SNCB,"synuclein, beta",41.9,6.43466361923457E-03,0.0392,
128653,C20orf141,chromosome 20 open reading frame 141,24.47,6.45358471243917E-03,0.0392,
55700,MAP7D1,MAP7 domain containing 1,36.3,6.45404334724194E-03,0.0392,
11169,WDHD1,WD repeat and HMG-box DNA binding protein 1,41.88,6.46479502251190E-03,0.0393,
135154,C6orf57,chromosome 6 open reading frame 57,24.46,6.47796617057725E-03,0.0394,
51390,AIG1,androgen-induced 1,21.26,6.47961926015389E-03,0.0394,
56915,EXOSC5,exosome component 5,33.42,6.50707472893985E-03,0.0395,
7225,TRPC6,"transient receptor potential cation channel, subfamily C, member 6",41.85,6.51626243417322E-03,0.0395,
3801,KIFC3,kinesin family member C3,41.85,6.51988188444375E-03,0.0395,
10228,STX6,syntaxin 6,33.4,6.54405895920504E-03,0.0397,
286002,LOC286002,hypothetical protein LOC286002,17.87,6.55239368171395E-03,0.0397,
10261,IGSF6,"immunoglobulin superfamily, member 6",41.83,6.56024956830234E-03,0.0398,
7884,SLBP,stem-loop binding protein,41.82,6.56495085855310E-03,0.0398,
8314,BAP1,BRCA1 associated protein-1 (ubiquitin carboxy-terminal hydrolase),41.82,6.57872866459951E-03,0.0398,
7993,UBXN8,UBX domain protein 8,17.86,6.58077926696833E-03,0.0398,
25925,ZNF521,zinc finger protein 521,24.41,6.59089800263485E-03,0.0399,
64839,FBXL17,F-box and leucine-rich repeat protein 17,24.4,6.60434210525255E-03,0.0399,
5702,PSMC3,"proteasome (prosome, macropain) 26S subunit, ATPase, 3",21.2,6.62681629560244E-03,0.0401,
55888,ZNF167,zinc finger protein 167,41.77,6.66482769956717E-03,0.0403,
10861,SLC26A1,"solute carrier family 26 (sulfate transporter), member 1",36.19,6.67321040592619E-03,0.0403,
84159,ARID5B,AT rich interactive domain 5B (MRF1-like),41.76,6.68438219492507E-03,0.0403,
23741,EID1,EP300 interacting inhibitor of differentiation 1,38.99,6.69458015521773E-03,0.0404,
6921,TCEB1,"transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C)",33.31,6.71201699705245E-03,0.0405,
57451,ODZ2,"odz, odd Oz/ten-m homolog 2 (Drosophila)",36.17,6.71106414256746E-03,0.0405,
245972,ATP6V0D2,"ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d2",17.81,6.72094324821368E-03,0.0405,
1258,CNGB1,cyclic nucleotide gated channel beta 1,41.74,6.72811676893733E-03,0.0405,
288,ANK3,"ankyrin 3, node of Ranvier (ankyrin G)",41.73,6.73207710218957E-03,0.0405,
27044,SND1,staphylococcal nuclease and tudor domain containing 1,41.73,6.74328260433150E-03,0.0406,
6596,HLTF,helicase-like transcription factor,41.72,6.75321428309833E-03,0.0406,
58527,C6orf115,chromosome 6 open reading frame 115,24.34,6.75635272250716E-03,0.0407,
54708,MARCH5,membrane-associated ring finger (C3HC4) 5,36.14,6.76338481784639E-03,0.0407,
56907,SPIRE1,spire homolog 1 (Drosophila),24.33,6.77643118426535E-03,0.0408,
27309,ZNF330,zinc finger protein 330,41.71,6.78182973535135E-03,0.0408,
112858,TP53RK,TP53 regulating kinase,21.13,6.80666791064648E-03,0.0409,
163115,ZNF781,zinc finger protein 781,21.13,6.81451740578810E-03,0.0409,
134510,UBLCP1,ubiquitin-like domain containing CTD phosphatase 1,24.31,6.81588896299997E-03,0.0409,
10380,BPNT1,"3'(2'), 5'-bisphosphate nucleotidase 1",21.12,6.82892264910956E-03,0.041,
1600,DAB1,disabled homolog 1 (Drosophila),36.11,6.82786452611777E-03,0.041,
,BC033989,unknown,21.12,6.83417109474536E-03,0.041,
9551,ATP5J2,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2",21.12,6.83486630454201E-03,0.041,
9479,MAPK8IP1,mitogen-activated protein kinase 8 interacting protein 1,33.25,6.84752925282352E-03,0.0411,
,AL050000,unknown,38.9,6.86005837497480E-03,0.0411,
338588,LOC338588,hypothetical LOC338588,17.75,6.88106931545118E-03,0.0412,
,BC126393,unknown,21.1,6.89068398865993E-03,0.0413,
,BC040612,unknown,21.1,6.89299804758224E-03,0.0413,
26073,POLDIP2,"polymerase (DNA-directed), delta interacting protein 2",36.07,6.90226066427053E-03,0.0413,
4673,NAP1L1,nucleosome assembly protein 1-like 1,27.34,6.90435699058360E-03,0.0413,
835,CASP2,"caspase 2, apoptosis-related cysteine peptidase",38.88,6.90691462951901E-03,0.0413,
91869,RFT1,RFT1 homolog (S. cerevisiae),24.27,6.91172882669032E-03,0.0414,
56681,SAR1A,SAR1 homolog A (S. cerevisiae),38.87,6.91906109841030E-03,0.0414,
8450,CUL4B,cullin 4B,36.06,6.93202352317200E-03,0.0415,
205717,KIAA2018,KIAA2018,21.08,6.93912903460519E-03,0.0415,
54970,TTC12,tetratricopeptide repeat domain 12,36.05,6.94390917420094E-03,0.0415,
79739,TTLL7,"tubulin tyrosine ligase-like family, member 7",33.2,6.95164745856326E-03,0.0415,
817,CAMK2D,calcium/calmodulin-dependent protein kinase II delta,24.25,6.95906833972298E-03,0.0415,
54112,GPR88,G protein-coupled receptor 88,36.05,6.95816331055201E-03,0.0415,
462,SERPINC1,"serpin peptidase inhibitor, clade C (antithrombin), member 1",41.61,6.96183296869333E-03,0.0416,
221120,ALKBH3,"alkB, alkylation repair homolog 3 (E. coli)",36.04,6.96503685151844E-03,0.0416,
55317,C20orf29,chromosome 20 open reading frame 29,36.04,6.98049631256819E-03,0.0416,
5167,ENPP1,ectonucleotide pyrophosphatase/phosphodiesterase 1,17.71,6.99729214645376E-03,0.0417,
79991,OBFC1,oligonucleotide/oligosaccharide-binding fold containing 1,33.18,6.99689164614183E-03,0.0417,
284561,LOC284561,hypothetical protein LOC284561,21.05,7.00740791302507E-03,0.0418,
389874,ZCCHC13,"zinc finger, CCHC domain containing 13",21.05,7.01335132852362E-03,0.0418,
57473,ZNF512B,zinc finger protein 512B,21.05,7.01545930909717E-03,0.0418,
3749,KCNC4,"potassium voltage-gated channel, Shaw-related subfamily, member 4",41.56,7.05480630646184E-03,0.042,
9139,CBFA2T2,"core-binding factor, runt domain, alpha subunit 2; translocated to, 2",41.56,7.05569240660175E-03,0.042,
7111,TMOD1,tropomodulin 1,41.56,7.05694351354693E-03,0.042,
3694,ITGB6,"integrin, beta 6",41.56,7.06168574993332E-03,0.042,
54897,CASZ1,castor zinc finger 1,33.15,7.06489848609280E-03,0.042,
40,ACCN1,"amiloride-sensitive cation channel 1, neuronal",41.56,7.06602411665217E-03,0.042,
9609,RAB36,"RAB36, member RAS oncogene family",33.14,7.07491971333484E-03,0.042,
23569,PADI4,"peptidyl arginine deiminase, type IV",35.99,7.08042415651242E-03,0.0421,
51023,MRPS18C,mitochondrial ribosomal protein S18C,17.68,7.08642872375177E-03,0.0421,
,BC067112,unknown,21.02,7.08512106784094E-03,0.0421,
79873,NUDT18,nudix (nucleoside diphosphate linked moiety X)-type motif 18,33.12,7.11781367216596E-03,0.0422,
23539,SLC16A8,"solute carrier family 16, member 8 (monocarboxylic acid transporter 3)",35.97,7.12531776896815E-03,0.0423,
1750,DLX6,distal-less homeobox 6,33.12,7.12927415057657E-03,0.0423,
8886,DDX18,DEAD (Asp-Glu-Ala-Asp) box polypeptide 18,21.01,7.13316094601691E-03,0.0423,
7511,XPNPEP1,"X-prolyl aminopeptidase (aminopeptidase P) 1, soluble",41.52,7.14537333478592E-03,0.0423,
28996,HIPK2,homeodomain interacting protein kinase 2,41.52,7.14907424010308E-03,0.0424,
84271,POLDIP3,"polymerase (DNA-directed), delta interacting protein 3",35.95,7.15831233329084E-03,0.0424,
28966,SNX24,sorting nexin 24,35.95,7.15980216783058E-03,0.0424,
8725,C19orf2,chromosome 19 open reading frame 2,41.51,7.16660006853021E-03,0.0424,
222658,KCTD20,potassium channel tetramerisation domain containing 20,17.65,7.17297952400206E-03,0.0424,
4718,NDUFC2,"NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 2, 14.5kDa",35.94,7.17720902339340E-03,0.0424,
54361,WNT4,"wingless-type MMTV integration site family, member 4",38.74,7.18156383837017E-03,0.0425,
283214,LOC283214,hypothetical protein LOC283214,20.98,7.18988460814638E-03,0.0425,
7007,TECTA,tectorin alpha,35.94,7.19074385538757E-03,0.0425,
79145,CHCHD7,coiled-coil-helix-coiled-coil-helix domain containing 7,35.92,7.22283133464794E-03,0.0426,
91977,MYOZ3,myozenin 3,41.48,7.23100710119204E-03,0.0427,
8733,GPAA1,glycosylphosphatidylinositol anchor attachment protein 1 homolog (yeast),35.92,7.23325706410441E-03,0.0427,
10150,MBNL2,muscleblind-like 2 (Drosophila),33.06,7.24594210889518E-03,0.0427,
60598,KCNK15,"potassium channel, subfamily K, member 15",35.91,7.24639665601119E-03,0.0427,
285605,DTWD2,DTW domain containing 2,20.96,7.26384668282420E-03,0.0428,
83468,GLT8D2,glycosyltransferase 8 domain containing 2,35.89,7.28221476243340E-03,0.0429,
6493,SIM2,single-minded homolog 2 (Drosophila),41.45,7.28102504610732E-03,0.0429,
2879,GPX4,glutathione peroxidase 4 (phospholipid hydroperoxidase),41.44,7.29309690906767E-03,0.043,
4591,TRIM37,tripartite motif-containing 37,41.44,7.29574031862945E-03,0.043,
10129,FRY,furry homolog (Drosophila),41.44,7.30687678827188E-03,0.043,
5709,PSMD3,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 3",41.44,7.30763731533334E-03,0.043,
8804,CREG1,cellular repressor of E1A-stimulated genes 1,41.43,7.31705884720324E-03,0.0431,
84300,C6orf125,chromosome 6 open reading frame 125,24.1,7.35138037807956E-03,0.0432,
4236,MFAP1,microfibrillar-associated protein 1,41.42,7.35034077377924E-03,0.0432,
22990,PCNX,pecanex homolog (Drosophila),41.41,7.36752754420574E-03,0.0433,
